date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:00	121518/121518	---M-Z	200	added ('OK')	application/x-javascript	etag:%221daae-670166a9-7dc510cb40dc380d;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/dropzone/dropzone.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/dropzone/dropzone.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_dropzone.html)
09:18:00	490/490	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ea-670166ac-914b4cd74f09e8c7;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/form-code-editor.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/form-code-editor.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_code_editor.html)
09:18:00	362292/362292	---M-Z	200	added ('OK')	application/x-javascript	etag:%2258734-670166aa-7c36ed9ff1edd869;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/ace-builds-master/src-min-noconflict/ace.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/ace-builds-master/src-min-noconflict/ace.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_code_editor.html)
09:18:01	754398/754398	---MCZ	200	added ('OK')	text/javascript	etag:W/%223ab8f23f4a453215fdbae1ab0eaf4a02%22	https://cdn.ckeditor.com/ckeditor5/29.2.0/classic/ckeditor.js	E:/Prahlad/Wihout%20SVN/Finance/cdn.ckeditor.com/ckeditor5/29.2.0/classic/ckeditor.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editors.html)
09:18:01	581762/581762	---M-Z	200	added ('OK')	application/x-javascript	etag:%228e082-670166aa-191c0a8063ee00fb;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editors.html)
09:18:02	687819/687819	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a7ecb-670166a9-5dae4d09dfe6b090;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/ckeditor/ckeditor.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/ckeditor/ckeditor.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editors.html)
09:18:02	542/542	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221e-670166ac-7ba212c0c8f7fcb;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/editor.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/editor.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editors.html)
09:18:03	45388/45388	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b14c-670166a9-f6de7c3bce059e68;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/bootstrap-markdown-master/js/bootstrap-markdown.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/bootstrap-markdown-master/js/bootstrap-markdown.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editor_markdown.html)
09:18:03	28664/28664	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ff8-670166a9-2cdd60a3902c57fb;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/marked/marked.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/marked/marked.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editor_markdown.html)
09:18:03	18754/18754	---M-Z	200	added ('OK')	application/x-javascript	etag:%224942-670166aa-4a1db6e03683d876;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/to-markdown/to-markdown.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/to-markdown/to-markdown.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/forms_editor_markdown.html)
09:18:04	5234/5234	---M-Z	200	added ('OK')	application/x-javascript	etag:%221472-670166ac-d24c96d83c6a46b1;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/demo.chartjs.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/demo.chartjs.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_chartjs.html)
09:18:04	140455/140455	---M-Z	200	added ('OK')	application/x-javascript	etag:%22224a7-670166a9-1dc4dd8c7517d633;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/chart.js-master/Chart.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/chart.js-master/Chart.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_chartjs.html)
09:18:04	122971/122971	---M-Z	200	added ('OK')	application/x-javascript	etag:%221e05b-670166a9-881918fc2ee02043;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_flot.html)
09:18:04	3314/3314	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cf2-670166a9-d6f5697eb2466322;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.resize.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.resize.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_flot.html)
09:18:05	23809/23809	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d01-670166a9-3fdfc3226a267df9;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.pie.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.pie.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_flot.html)
09:18:05	6033/6033	---M-Z	200	added ('OK')	application/x-javascript	etag:%221791-670166a9-56ac23f8b2c4b377;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.categories.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/Flot/jquery.flot.categories.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_flot.html)
09:18:05	6858/6858	---M-Z	200	added ('OK')	application/x-javascript	etag:%221aca-670166ac-e4a5fd50035d5f27;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-flot-charts.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-flot-charts.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_flot.html)
09:18:06	26225/26225	---M-Z	200	added ('OK')	application/x-javascript	etag:%226671-670166a9-7a0561fe5cbef1f;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/jquery-knob/js/jquery.knob.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/jquery-knob/js/jquery.knob.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_inline.html)
09:18:06	7699/7699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221e13-670166ac-3a82e4a89cf2f37c;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-inline-charts.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-inline-charts.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_inline.html)
09:18:06	6638/6638	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219ee-670166ac-a71f3b22a44ceddb;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-morris-charts.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-morris-charts.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_morris.html)
09:18:06	8891/8891	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222bb-670166a9-5a6c62123d202f5c;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/jquery.peity/jquery.peity.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/jquery.peity/jquery.peity.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_peity.html)
09:18:07	1040/1040	---M-Z	200	added ('OK')	application/x-javascript	etag:%22410-670166ac-831f39820e294ebb;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/peity.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/peity.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_peity.html)
09:18:07	178221/178221	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b82d-670166a9-d59eddb122e2449d;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/chartist-js-develop/chartist.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/chartist-js-develop/chartist.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_chartist.html)
09:18:07	10888/10888	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a88-670166ac-b97947c6a64052e;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-chartist.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/widget-chartist.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_chartist.html)
09:18:08	3595/3595	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e0b-670166ac-7dc2c51a9181e7fc;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-axis.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-axis.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_axis.html)
09:18:08	7238/7238	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c46-670166ac-3caa050c46cfff25;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-bar-pie.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-bar-pie.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_bar.html)
09:18:08	4343/4343	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210f7-670166ac-3fd9d118faba8ed7;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-data.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-data.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_data.html)
09:18:09	3620/3620	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e24-670166ac-f8ac715293cf2e9c;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-line.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-line.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_line.html)
09:18:09	571/571	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b-670166ac-4bb453f3853fdc35;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-stap-line.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-stap-line.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_line.html)
09:18:09	648/648	---M-Z	200	added ('OK')	application/x-javascript	etag:%22288-670166ac-835efa7bd5c10e48;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-multi-xy-line.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/c3-multi-xy-line.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_c3_line.html)
09:18:10	274458/274458	---M-Z	200	added ('OK')	application/x-javascript	etag:%224301a-670166ac-ee9c7c26df250369;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-line-charts.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-line-charts.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_echarts_basic.html)
09:18:11	705996/705996	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ac5cc-670166a9-45700c6eb0b8d563;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/echarts/dist/echarts-en.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/echarts/dist/echarts-en.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_echarts_basic.html)
09:18:11	12749/12749	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231cd-670166ac-340b2c1efde9780c;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-bar.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-bar.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_echarts_bar.html)
09:18:12	26084/26084	---M-Z	200	added ('OK')	application/x-javascript	etag:%2265e4-670166ac-b451fe5f654528c3;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-pie-doghnut.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/echart-pie-doghnut.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/charts_echarts_pie_doughnut.html)
09:18:12	9006/9006	---M--	200	added ('OK')	image/png	etag:%22232e-670166aa-a1d9a8db0ab916f;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-15.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-15.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_simple.html)
09:18:13	8236/8236	---M--	200	added ('OK')	image/png	etag:%22202c-670166aa-1deeebed827e6287;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-12.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-12.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_simple.html)
09:18:13	2071/2071	---M-Z	200	added ('OK')	application/x-javascript	etag:%22817-670166ac-f172f51456fd72ff;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/data-table.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/data-table.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_data.html)
09:18:13	3752/3752	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ea8-670166aa-343186431975bbb2;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/tiny-editable/mindmup-editabletable.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/tiny-editable/mindmup-editabletable.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_editable.html)
09:18:13	1276/1276	---M-Z	200	added ('OK')	application/x-javascript	etag:%224fc-670166aa-88a7dbb251ccd5f;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/tiny-editable/numeric-input-example.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/tiny-editable/numeric-input-example.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_editable.html)
09:18:14	276/276	---M--	200	added ('OK')	application/x-javascript	etag:%22114-670166ac-2d81edb479a0141b;;;%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/editable-tables.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/editable-tables.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_editable.html)
09:18:14	173902/173902	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a74e-670166a9-d8b32e6717f7fedc;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/full-calendar/moment.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/full-calendar/moment.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_calendar.html)
09:18:14	247400/247400	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c668-670166a9-11ffd4637a1a78ad;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/full-calendar/fullcalendar.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/full-calendar/fullcalendar.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_calendar.html)
09:18:15	4981/4981	---M-Z	200	added ('OK')	application/x-javascript	etag:%221375-670166ac-b667ff4eb1caae4d;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/demo.calendar.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/demo.calendar.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_calendar.html)
09:18:15	6502/6502	---M--	200	added ('OK')	image/png	etag:%221966-670166aa-ce6f0e2c138ccf68;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-11.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-11.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_taskboard.html)
09:18:15	6610/6610	---M--	200	added ('OK')	image/png	etag:%2219d2-670166aa-415a93bc7d6439c3;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-16.png	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/avatar-16.png	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_taskboard.html)
09:18:16	2335008/2335008	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223a120-670166a9-d9a311d41a791d17;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/datatable/datatables.min.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/datatable/datatables.min.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/tables_data.html)
09:18:16	86057/86057	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215029-670166a9-d32f6c36b2b87a4e;gz%22	https://investx-admin-template.multipurposethemes.com/html/assets/vendor_components/dragula-master/dist/dragula.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/assets/vendor_components/dragula-master/dist/dragula.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_taskboard.html)
09:18:16	304/304	---M-Z	200	added ('OK')	application/x-javascript	etag:%22130-670166ac-9cffc39cee7af9e4;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/extra_taskboard.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/extra_taskboard.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_taskboard.html)
09:18:16	66441/66441	---M-Z	200	added ('OK')	text/html	etag:%2210389-670166ac-527ce2ee501dd764;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox-compose.html	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox-compose.html	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox.html)
09:18:17	71466/71466	---M-Z	200	added ('OK')	text/html	etag:%221172a-670166ac-1894d574ca2d3fee;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox-read.html	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox-read.html	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/mailbox.html)
09:18:17	60297/60297	---M--	200	added ('OK')	image/jpeg	etag:%22eb89-670166aa-a2ec692df76ea0ef;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:18	61083/61083	---M--	200	added ('OK')	image/jpeg	etag:%22ee9b-670166aa-28967d3c54b3a1f8;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:18	72349/72349	---M--	200	added ('OK')	image/jpeg	etag:%2211a9d-670166aa-fb4b8fc8b92b2f02;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:18	70317/70317	---M--	200	added ('OK')	image/jpeg	etag:%22112ad-670166aa-1906687595fb6075;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/4.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/4.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:18	50593/50593	---M--	200	added ('OK')	image/jpeg	etag:%22c5a1-670166aa-d237bf8c4d95ef0a;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/5.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/5.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:19	56670/56670	---M--	200	added ('OK')	image/jpeg	etag:%22dd5e-670166aa-83eb079ea5393191;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/6.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/6.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:19	47738/47738	---M--	200	added ('OK')	image/jpeg	etag:%22ba7a-670166aa-8a7b17c818507e79;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/7.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/7.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:19	54554/54554	---M--	200	added ('OK')	image/jpeg	etag:%22d51a-670166aa-3d5cac79b1211217;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/8.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/avatar/375x200/8.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/contact_userlist_grid.html)
09:18:20	118090/118090	---M--	200	added ('OK')	image/jpeg	etag:%221cd4a-670166aa-cf279843f28aaaa6;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/3.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/3.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_profile.html)
09:18:20	209070/209070	---M--	200	added ('OK')	image/jpeg	etag:%22330ae-670166aa-c57b70bb77a0c3b3;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/1.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/1.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_profile.html)
09:18:21	1892/1892	---M-Z	200	added ('OK')	application/x-javascript	etag:%22764-670166ac-17276593afa24ed;gz%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/timeline.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/timeline.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_profile.html)
09:18:21	288295/288295	---M--	200	added ('OK')	image/jpeg	etag:%2246627-670166aa-a5bab1f3e5a75c80;;;%22	https://investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/2.jpg	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/images/gallery/thumb-sm/2.jpg	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_profile.html)
09:18:21	192/192	---M--	200	added ('OK')	application/x-javascript	etag:%22c0-670166ac-327cb3ef225ddee;;;%22	https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/app-ticket.js	E:/Prahlad/Wihout%20SVN/Finance/investx-admin-template.multipurposethemes.com/html/template/vertical-light/src/js/pages/app-ticket.js	(from https://investx-admin-template.multipurposethemes.com/html/template/vertical-light/main/extra_app_ticket.html)
